hour, t(sec), Frequency (Hz),Theta (Deg),Vd,PShaft,dSpeed (Deg/sec),dTheta (Deg)
0,2.351,60.549492,55.484528,1.162586,1997999872,-25.697742,3.452608
0,2.352,60.549408,55.682335,1.162586,1997999872,-32.335388,3.452101
0,2.353,60.549313,55.880108,1.162586,1997999872,-38.938469,3.451479
0,2.354,60.549194,56.077843,1.162586,1997999872,-45.506706,3.450742
0,2.355,60.549057,56.275532,1.162586,1997999872,-52.039822,3.44989
0,2.356,60.548904,56.473167,1.162586,1997999872,-58.537552,3.448925
0,2.357,60.548733,56.670746,1.162586,1997999872,-64.999626,3.447847
0,2.358,60.548542,56.868256,1.162586,1997999872,-71.425797,3.446656
0,2.359,60.548336,57.065701,1.162586,1997999872,-77.815804,3.445353
0,2.36,60.548111,57.263062,1.162586,1997999872,-84.169411,3.443939
0,2.361,60.547867,57.460342,1.162586,1997999872,-90.486374,3.442415
0,2.362,60.547607,57.657532,1.162586,1997999872,-96.766472,3.44078
0,2.363,60.547333,57.854622,1.162586,1997999872,-103.009468,3.439037
0,2.364,60.547035,58.051613,1.162586,1997999872,-109.215141,3.437184
0,2.365,60.546722,58.248493,1.162586,1997999872,-115.383286,3.435224
0,2.366,60.546394,58.445259,1.162586,1997999872,-121.513687,3.433156
0,2.367,60.546051,58.641899,1.162586,1997999872,-127.606148,3.430982
0,2.368,60.545685,58.838417,1.162586,1997999872,-133.660461,3.428702
0,2.369,60.545307,59.034798,1.162586,1997999872,-139.676468,3.426316
0,2.37,60.54491,59.231041,1.162586,1997999872,-145.653946,3.423826
0,2.371,60.544498,59.427135,1.162586,1997999872,-151.592743,3.421232
0,2.372,60.544067,59.623081,1.162586,1997999872,-157.492691,3.418534
0,2.373,60.543621,59.818867,1.162586,1997999872,-163.353607,3.415734
0,2.374,60.543159,60.014492,1.162586,1997999872,-169.175323,3.412831
0,2.375,60.542683,60.209946,1.162586,1997999872,-174.957718,3.409828
0,2.376,60.542191,60.405228,1.162586,1997999872,-180.700623,3.406724
0,2.377,60.541679,60.600327,1.162586,1997999872,-186.4039,3.40352
0,2.378,60.541153,60.795238,1.162586,1997999872,-192.067413,3.400217
0,2.379,60.540611,60.98996,1.162586,1997999872,-197.69104,3.396815
0,2.38,60.540054,61.184483,1.162586,1997999872,-203.274643,3.393316
0,2.381,60.539482,61.378803,1.162586,1997999872,-208.818115,3.389719
0,2.382,60.538895,61.572914,1.162586,1997999872,-214.321335,3.386026
0,2.383,60.538292,61.766808,1.162586,1997999872,-219.784195,3.382238
0,2.384,60.537674,61.960487,1.162586,1997999872,-225.206589,3.378354
0,2.385,60.537041,62.153938,1.162586,1997999872,-230.58844,3.374376
0,2.386,60.536392,62.347157,1.162586,1997999872,-235.929657,3.370305
0,2.387,60.535732,62.540142,1.162586,1997999872,-241.230133,3.36614
0,2.388,60.535053,62.732887,1.162586,1997999872,-246.489807,3.361884
0,2.389,60.534363,62.925385,1.162586,1997999872,-251.708603,3.357536
0,2.39,60.533653,63.11763,1.162586,1997999872,-256.886444,3.353097
0,2.391,60.532932,63.30962,1.162586,1997999872,-262.023285,3.348568
0,2.392,60.5322,63.501343,1.162586,1997999872,-267.119049,3.34395
0,2.393,60.531448,63.692802,1.162586,1997999872,-272.173706,3.339244
0,2.394,60.530685,63.883991,1.162586,1997999872,-277.187195,3.334449
0,2.395,60.529911,64.074898,1.162586,1997999872,-282.159485,3.329568
0,2.396,60.529121,64.265526,1.162586,1997999872,-287.090546,3.3246
0,2.397,60.528316,64.455872,1.162586,1997999872,-291.980316,3.319546
0,2.398,60.527496,64.64592,1.162586,1997999872,-296.828796,3.314407
0,2.399,60.526665,64.83567,1.162586,1997999872,-301.635956,3.309184
0,2.4,60.525822,65.025124,1.162586,1997999872,-306.401794,3.303878
0,2.401,60.524963,65.214264,1.162586,1997999872,-311.126282,3.298489
0,2.402,60.524094,65.403099,1.162586,1997999872,-315.809418,3.293017
0,2.403,60.523209,65.591614,1.162586,1997999872,-320.451233,3.287464
0,2.404,60.522312,65.779808,1.162586,1997999872,-325.051666,3.281831
0,2.405,60.521404,65.967682,1.162586,1997999872,-329.610809,3.276118
0,2.406,60.520481,66.155228,1.162586,1997999872,-334.128632,3.270325
0,2.407,60.519547,66.34243,1.162586,1997999872,-338.605133,3.264454
0,2.408,60.5186,66.529297,1.162586,1997999872,-343.040405,3.258505
0,2.409,60.517643,66.715828,1.162586,1997999872,-347.434418,3.252479
0,2.41,60.51667,66.902008,1.162586,1997999872,-351.787201,3.246377
0,2.411,60.515686,67.08783,1.162586,1997999872,-356.098846,3.240199
0,2.412,60.514694,67.2733,1.162586,1997999872,-360.369324,3.233947
0,2.413,60.513687,67.458412,1.162586,1997999872,-364.598755,3.22762
0,2.414,60.512669,67.643158,1.162586,1997999872,-368.78714,3.221219
0,2.415,60.511639,67.827538,1.162586,1997999872,-372.93457,3.214746
0,2.416,60.510597,68.011536,1.162586,1997999872,-377.041077,3.208201
0,2.417,60.509541,68.195168,1.162586,1997999872,-381.10675,3.201585
0,2.418,60.508476,68.37841,1.162586,1997999872,-385.131622,3.194897
0,2.419,60.507404,68.561272,1.162586,1997999872,-389.115814,3.188141
0,2.42,60.506317,68.743744,1.162586,1997999872,-393.059357,3.181314
0,2.421,60.505219,68.925819,1.162586,1997999872,-396.962372,3.17442
0,2.422,60.504112,69.107506,1.162586,1997999872,-400.824921,3.167457
0,2.423,60.502991,69.28878,1.162586,1997999872,-404.647095,3.160428
0,2.424,60.501862,69.469658,1.162586,1997999872,-408.428986,3.153332
0,2.425,60.500725,69.650124,1.162586,1997999872,-412.170715,3.146171
0,2.426,60.499573,69.830185,1.162586,1997999872,-415.872345,3.138944
0,2.427,60.498413,70.009819,1.162586,1997999872,-419.533997,3.131654
0,2.428,60.497242,70.189041,1.162586,1997999872,-423.155792,3.1243
0,2.429,60.496063,70.367836,1.162586,1997999872,-426.737854,3.116883
0,2.43,60.494873,70.546211,1.162586,1997999872,-430.280243,3.109403
0,2.431,60.493671,70.724152,1.162586,1997999872,-433.783142,3.101863
0,2.432,60.492462,70.901657,1.162586,1997999872,-437.246613,3.094261
0,2.433,60.491241,71.07872,1.162586,1997999872,-440.670837,3.086599
0,2.434,60.490013,71.255348,1.162586,1997999872,-444.055908,3.078878
0,2.435,60.488777,71.431534,1.162586,1997999872,-447.401978,3.071099
0,2.436,60.48753,71.607269,1.162586,1997999872,-450.709167,3.063261
0,2.437,60.486271,71.782555,1.162586,1997999872,-453.977661,3.055366
0,2.438,60.485008,71.95739,1.162586,1997999872,-457.20752,3.047414
0,2.439,60.48373,72.13176,1.162586,1997999872,-460.398956,3.039406
0,2.44,60.482449,72.305679,1.162586,1997999872,-463.552094,3.031342
0,2.441,60.481155,72.479126,1.162586,1997999872,-466.667084,3.023224
0,2.442,60.479855,72.652115,1.162586,1997999872,-469.74408,3.015052
0,2.443,60.478546,72.824623,1.162586,1997999872,-472.783234,3.006827
0,2.444,60.47723,72.996666,1.162586,1997999872,-475.784729,2.998549
0,2.445,60.475903,73.168236,1.162586,1997999872,-478.748718,2.990218
0,2.446,60.474571,73.339317,1.162586,1997999872,-481.675385,2.981837
0,2.447,60.473228,73.509926,1.162586,1997999872,-484.56485,2.973404
0,2.448,60.471878,73.680046,1.162586,1997999872,-487.417328,2.964922
0,2.449,60.47052,73.849678,1.162586,1997999872,-490.232941,2.95639
0,2.45,60.469154,74.018822,1.162586,1997999872,-493.011932,2.947809
0,2.451,60.467781,74.187469,1.162586,1997999872,-495.754425,2.93918
0,2.452,60.4664,74.355621,1.162586,1997999872,-498.460663,2.930504
0,2.453,60.465012,74.523277,1.162586,1997999872,-501.130737,2.921781
0,2.454,60.463615,74.690437,1.162586,1997999872,-503.764923,2.913011
0,2.455,60.462212,74.857086,1.162586,1997999872,-506.363373,2.904196
0,2.456,60.460804,75.023232,1.162586,1997999872,-508.92627,2.895335
0,2.457,60.459385,75.188866,1.162586,1997999872,-511.453796,2.88643
0,2.458,60.457962,75.353989,1.162586,1997999872,-513.946167,2.877482
0,2.459,60.456532,75.5186,1.162586,1997999872,-516.403564,2.86849
0,2.46,60.455093,75.682693,1.162586,1997999872,-518.826233,2.859456
0,2.461,60.453648,75.846268,1.162586,1997999872,-521.214294,2.850379
0,2.462,60.452198,76.009323,1.162586,1997999872,-523.567993,2.841261
0,2.463,60.450741,76.171852,1.162586,1997999872,-525.887512,2.832103
0,2.464,60.449276,76.333855,1.162586,1997999872,-528.173096,2.822904
0,2.465,60.447807,76.495331,1.162586,1997999872,-530.424988,2.813666
0,2.466,60.446331,76.656273,1.162586,1997999872,-532.64325,2.804389
0,2.467,60.444847,76.816689,1.162586,1997999872,-534.828247,2.795073
0,2.468,60.443359,76.97657,1.162586,1997999872,-536.980103,2.785719
0,2.469,60.441864,77.13591,1.162586,1997999872,-539.09906,2.776328
0,2.47,60.440365,77.294708,1.162586,1997999872,-541.185303,2.766901
0,2.471,60.438858,77.452972,1.162586,1997999872,-543.239136,2.757437
0,2.472,60.437344,77.610687,1.162586,1997999872,-545.260681,2.747938
0,2.473,60.435829,77.76786,1.162586,1997999872,-547.250183,2.738404
0,2.474,60.434303,77.924484,1.162586,1997999872,-549.207886,2.728835
0,2.475,60.432777,78.080559,1.162586,1997999872,-551.133972,2.719233
0,2.476,60.431244,78.236084,1.162586,1997999872,-553.028687,2.709597
0,2.477,60.429703,78.391052,1.162586,1997999872,-554.892273,2.699928
0,2.478,60.428162,78.545471,1.162586,1997999872,-556.724976,2.690227
0,2.479,60.426613,78.699333,1.162586,1997999872,-558.526917,2.680494
0,2.48,60.425056,78.852631,1.162586,1997999872,-560.298462,2.67073
0,2.481,60.4235,79.005371,1.162586,1997999872,-562.039734,2.660936
0,2.482,60.421936,79.157555,1.162586,1997999872,-563.751038,2.651111
0,2.483,60.420368,79.309166,1.162586,1997999872,-565.432495,2.641257
0,2.484,60.418793,79.46022,1.162586,1997999872,-567.084473,2.631374
0,2.485,60.417217,79.610703,1.162586,1997999872,-568.707092,2.621462
0,2.486,60.415634,79.760612,1.162586,1997999872,-570.300659,2.611522
0,2.487,60.414047,79.909958,1.162586,1997999872,-571.865356,2.601554
0,2.488,60.412457,80.058731,1.162586,1997999872,-573.401428,2.59156
0,2.489,60.410862,80.206932,1.162586,1997999872,-574.909119,2.581538
0,2.49,60.409264,80.354553,1.162586,1997999872,-576.388672,2.571491
0,2.491,60.407661,80.501602,1.162586,1997999872,-577.840332,2.561419
0,2.492,60.406052,80.648071,1.162586,1997999872,-579.264343,2.551321
0,2.493,60.404442,80.793961,1.162586,1997999872,-580.660889,2.541198
0,2.494,60.402828,80.93927,1.162586,1997999872,-582.030212,2.531051
0,2.495,60.401207,81.083992,1.162586,1997999872,-583.37262,2.520881
0,2.496,60.399586,81.228142,1.162586,1997999872,-584.688232,2.510688
0,2.497,60.397961,81.371696,1.162586,1997999872,-585.977417,2.500471
0,2.498,60.396332,81.514671,1.162586,1997999872,-587.240356,2.490233
0,2.499,60.394699,81.657059,1.162586,1997999872,-588.477295,2.479973
0,2.5,60.393063,81.798851,1.162586,1997999872,-589.688416,2.469691
0,2.501,60.391422,81.940063,1.162586,1997999872,-590.874023,2.459388
0,2.502,60.389778,82.080681,1.162586,1997999872,-592.034363,2.449065
0,2.503,60.388134,82.220703,1.162586,1997999872,-593.169678,2.438722
0,2.504,60.386482,82.360138,1.162586,1997999872,-594.280151,2.42836
0,2.505,60.38483,82.49897,1.162586,1997999872,-595.366028,2.417978
0,2.506,60.383175,82.637215,1.162586,1997999872,-596.427612,2.407577
0,2.507,60.381519,82.774857,1.162586,1997999872,-597.465027,2.397158
0,2.508,60.379856,82.911911,1.162586,1997999872,-598.478699,2.386722
0,2.509,60.378193,83.048355,1.162586,1997999872,-599.468689,2.376267
0,2.51,60.376526,83.184204,1.162586,1997999872,-600.435303,2.365796
0,2.511,60.374859,83.319458,1.162586,1997999872,-601.378784,2.355308
0,2.512,60.373184,83.454109,1.162586,1997999872,-602.299377,2.344804
0,2.513,60.371513,83.58815,1.162586,1997999872,-603.197327,2.334284
0,2.514,60.369835,83.721596,1.162586,1997999872,-604.072876,2.323748
0,2.515,60.368156,83.854431,1.162586,1997999872,-604.926208,2.313197
0,2.516,60.366474,83.986664,1.162586,1997999872,-605.757629,2.302632
0,2.517,60.364792,84.118294,1.162586,1997999872,-606.567322,2.292052
0,2.518,60.363106,84.249313,1.162586,1997999872,-607.35553,2.281458
0,2.519,60.361416,84.37973,1.162586,1997999872,-608.122559,2.270851
0,2.52,60.359726,84.509537,1.162586,1997999872,-608.868591,2.260231
0,2.521,60.358032,84.638733,1.162586,1997999872,-609.593811,2.249598
0,2.522,60.356339,84.767319,1.162586,1997999872,-610.298523,2.238952
0,2.523,60.354645,84.895294,1.162586,1997999872,-610.982971,2.228294
0,2.524,60.352943,85.022667,1.162586,1997999872,-611.6474,2.217624
0,2.525,60.351246,85.149422,1.162586,1997999872,-612.291992,2.206943
0,2.526,60.349545,85.275558,1.162586,1997999872,-612.916992,2.196251
0,2.527,60.347839,85.401093,1.162586,1997999872,-613.522644,2.185548
0,2.528,60.346134,85.526009,1.162586,1997999872,-614.109131,2.174835
0,2.529,60.344429,85.650307,1.162586,1997999872,-614.676819,2.164112
0,2.53,60.34272,85.773994,1.162586,1997999872,-615.225769,2.153378
0,2.531,60.341011,85.897064,1.162586,1997999872,-615.756348,2.142636
0,2.532,60.339298,86.019524,1.162586,1997999872,-616.268738,2.131884
0,2.533,60.337585,86.141365,1.162586,1997999872,-616.763184,2.121124
0,2.534,60.335873,86.262589,1.162586,1997999872,-617.239868,2.110355
0,2.535,60.334156,86.383194,1.162586,1997999872,-617.699036,2.099578
0,2.536,60.332439,86.503181,1.162586,1997999872,-618.14093,2.088793
0,2.537,60.330723,86.622551,1.162586,1997999872,-618.565796,2.078001
0,2.538,60.329006,86.741302,1.162586,1997999872,-618.973816,2.067201
0,2.539,60.327286,86.859428,1.162586,1997999872,-619.365234,2.056394
0,2.54,60.325565,86.976944,1.162586,1997999872,-619.740234,2.045581
0,2.541,60.323841,87.093842,1.162586,1997999872,-620.099121,2.034761
0,2.542,60.322121,87.210114,1.162586,1997999872,-620.442078,2.023935
0,2.543,60.320396,87.325768,1.162586,1997999872,-620.769348,2.013103
0,2.544,60.318668,87.440796,1.162586,1997999872,-621.081116,2.002266
0,2.545,60.316944,87.555206,1.162586,1997999872,-621.377625,1.991423
0,2.546,60.31522,87.668999,1.162586,1997999872,-621.659058,1.980576
0,2.547,60.313492,87.782166,1.162586,1997999872,-621.925659,1.969723
0,2.548,60.311764,87.894707,1.162586,1997999872,-622.177612,1.958866
0,2.549,60.310036,88.00663,1.162586,1997999872,-622.415222,1.948005
0,2.55,60.308304,88.117935,1.162586,1997999872,-622.638611,1.93714
0,2.551,60.306576,88.228615,1.162586,1997999872,-622.848022,1.926271
0,2.552,60.304844,88.338669,1.162586,1997999872,-623.043701,1.915398
0,2.553,60.303112,88.448105,1.162586,1997999872,-623.22583,1.904522
0,2.554,60.301384,88.556908,1.162586,1997999872,-623.394592,1.893643
0,2.555,60.299652,88.6651,1.162586,1997999872,-623.550232,1.882762
0,2.556,60.29792,88.772659,1.162586,1997999872,-623.692993,1.871877
0,2.557,60.296185,88.879601,1.162586,1997999872,-623.823059,1.860991
0,2.558,60.294453,88.985916,1.162586,1997999872,-623.940552,1.850102
0,2.559,60.292721,89.091606,1.162586,1997999872,-624.045776,1.839211
0,2.56,60.290985,89.196671,1.162586,1997999872,-624.138916,1.828318
0,2.561,60.289253,89.301117,1.162586,1997999872,-624.220154,1.817424
0,2.562,60.287518,89.40493,1.162586,1997999872,-624.289734,1.806529
0,2.563,60.285782,89.508125,1.162586,1997999872,-624.347839,1.795632
0,2.564,60.28405,89.610695,1.162586,1997999872,-624.394592,1.784735
0,2.565,60.282314,89.712639,1.162586,1997999872,-624.430359,1.773837
0,2.566,60.280579,89.813965,1.162586,1997999872,-624.455139,1.762938
0,2.567,60.278847,89.914658,1.162586,1997999872,-624.469299,1.752039
0,2.568,60.277111,90.014732,1.162586,1997999872,-624.4729,1.74114
0,2.569,60.275375,90.114182,1.162586,1997999872,-624.466248,1.730241
0,2.57,60.273643,90.213005,1.162586,1997999872,-624.449463,1.719342
0,2.571,60.271908,90.311203,1.162586,1997999872,-624.422729,1.708443
0,2.572,60.270172,90.408775,1.162586,1997999872,-624.386292,1.697545
0,2.573,60.26844,90.50573,1.162586,1997999872,-624.340332,1.686648
0,2.574,60.266705,90.602051,1.162586,1997999872,-624.285034,1.675752
0,2.575,60.264969,90.697754,1.162586,1997999872,-624.220581,1.664856
0,2.576,60.263237,90.792831,1.162586,1997999872,-624.147095,1.653962
0,2.577,60.261501,90.887283,1.162586,1997999872,-624.06488,1.643069
0,2.578,60.259769,90.98111,1.162586,1997999872,-623.973999,1.632178
0,2.579,60.258038,91.074318,1.162586,1997999872,-623.874756,1.621288
0,2.58,60.256302,91.166901,1.162586,1997999872,-623.767212,1.610401
0,2.581,60.25457,91.258858,1.162586,1997999872,-623.651611,1.599515
0,2.582,60.252838,91.350189,1.162586,1997999872,-623.528137,1.588631
0,2.583,60.251106,91.440903,1.162586,1997999872,-623.396973,1.577749
0,2.584,60.249374,91.530983,1.162586,1997999872,-623.25824,1.56687
0,2.585,60.247643,91.620453,1.162586,1997999872,-623.112122,1.555994
0,2.586,60.245914,91.70929,1.162586,1997999872,-622.958862,1.545119
0,2.587,60.244183,91.797508,1.162586,1997999872,-622.798584,1.534248
0,2.588,60.242455,91.885101,1.162586,1997999872,-622.63147,1.52338
0,2.589,60.240723,91.972076,1.162586,1997999872,-622.457703,1.512514
0,2.59,60.238995,92.058426,1.162586,1997999872,-622.277405,1.501652
0,2.591,60.237267,92.14415,1.162586,1997999872,-622.090759,1.490793
0,2.592,60.235538,92.229256,1.162586,1997999872,-621.897949,1.479937
0,2.593,60.23381,92.313736,1.162586,1997999872,-621.699097,1.469084
0,2.594,60.232086,92.397598,1.162586,1997999872,-621.494446,1.458235
0,2.595,60.230358,92.480843,1.162586,1997999872,-621.284058,1.44739
0,2.596,60.228634,92.563461,1.162586,1997999872,-621.068176,1.436548
0,2.597,60.22691,92.645454,1.162586,1997999872,-620.846985,1.42571
0,2.598,60.225185,92.726837,1.162586,1997999872,-620.620544,1.414876
0,2.599,60.223461,92.807587,1.162586,1997999872,-620.389038,1.404047
0,2.6,60.221737,92.887726,1.162586,1997999872,-620.152649,1.393221
0,2.601,60.220016,92.967239,1.162586,1997999872,-619.911499,1.382399
0,2.602,60.218296,93.046135,1.162586,1997999872,-619.665833,1.371582
0,2.603,60.216572,93.124413,1.162586,1997999872,-619.415649,1.360769
0,2.604,60.214851,93.202072,1.162586,1997999872,-619.161255,1.34996
0,2.605,60.213135,93.279106,1.162586,1997999872,-618.902649,1.339156
0,2.606,60.211414,93.355522,1.162586,1997999872,-618.640076,1.328356
0,2.607,60.209698,93.431328,1.162586,1997999872,-618.373718,1.317561
0,2.608,60.207981,93.506508,1.162586,1997999872,-618.103638,1.306771
0,2.609,60.206264,93.58107,1.162586,1997999872,-617.829956,1.295985
0,2.61,60.204548,93.655014,1.162586,1997999872,-617.552917,1.285205
0,2.611,60.202831,93.728348,1.162586,1997999872,-617.272583,1.274429
0,2.612,60.201118,93.801056,1.162586,1997999872,-616.989136,1.263658
0,2.613,60.199406,93.873146,1.162586,1997999872,-616.702637,1.252892
0,2.614,60.197693,93.944626,1.162586,1997999872,-616.41333,1.242131
0,2.615,60.19598,94.015488,1.162586,1997999872,-616.121338,1.231375
0,2.616,60.194267,94.085732,1.162586,1997999872,-615.826721,1.220624
0,2.617,60.192558,94.155357,1.162586,1997999872,-615.529663,1.209878
0,2.618,60.190849,94.224373,1.162586,1997999872,-615.230286,1.199138
0,2.619,60.18914,94.29277,1.162586,1997999872,-614.928711,1.188403
0,2.62,60.187431,94.360558,1.162586,1997999872,-614.625122,1.177673
0,2.621,60.185726,94.427727,1.162586,1997999872,-614.31958,1.166948
0,2.622,60.184021,94.494278,1.162586,1997999872,-614.012207,1.156229
0,2.623,60.182316,94.560219,1.162586,1997999872,-613.703186,1.145515
0,2.624,60.180611,94.625542,1.162586,1997999872,-613.392578,1.134807
0,2.625,60.178905,94.690254,1.162586,1997999872,-613.080566,1.124104
0,2.626,60.177204,94.754356,1.162586,1997999872,-612.767273,1.113406
0,2.627,60.175503,94.817841,1.162586,1997999872,-612.452759,1.102714
0,2.628,60.173801,94.880722,1.162586,1997999872,-612.137207,1.092027
0,2.629,60.172104,94.942978,1.162586,1997999872,-611.820679,1.081346
0,2.63,60.170403,95.004631,1.162586,1997999872,-611.503296,1.070671
0,2.631,60.168705,95.065674,1.162586,1997999872,-611.185242,1.060001
0,2.632,60.167007,95.126099,1.162586,1997999872,-610.866577,1.049336
0,2.633,60.16531,95.185913,1.162586,1997999872,-610.547424,1.038678
0,2.634,60.163616,95.245125,1.162586,1997999872,-610.227844,1.028024
0,2.635,60.161922,95.303719,1.162586,1997999872,-609.90802,1.017377
0,2.636,60.160229,95.36171,1.162586,1997999872,-609.588074,1.006734
0,2.637,60.158535,95.419083,1.162586,1997999872,-609.268066,0.996098
0,2.638,60.156841,95.475853,1.162586,1997999872,-608.948059,0.985467
0,2.639,60.155151,95.532013,1.162586,1997999872,-608.628296,0.974842
0,2.64,60.153461,95.587563,1.162586,1997999872,-608.308716,0.964222
0,2.641,60.151772,95.642502,1.162586,1997999872,-607.989563,0.953608
0,2.642,60.150082,95.696838,1.162586,1997999872,-607.670898,0.942999
0,2.643,60.148396,95.750565,1.162586,1997999872,-607.352722,0.932396
0,2.644,60.146709,95.80368,1.162586,1997999872,-607.035278,0.921798
0,2.645,60.145023,95.856194,1.162586,1997999872,-606.718628,0.911206
0,2.646,60.143337,95.908096,1.162586,1997999872,-606.402771,0.90062
0,2.647,60.141655,95.959396,1.162586,1997999872,-606.087891,0.890039
0,2.648,60.139973,96.010086,1.162586,1997999872,-605.774109,0.879463
0,2.649,60.13829,96.060173,1.162586,1997999872,-605.461487,0.868894
0,2.65,60.136608,96.109657,1.162586,1997999872,-605.150024,0.858329
0,2.651,60.134926,96.158531,1.162586,1997999872,-604.839966,0.84777
0,2.652,60.133247,96.206802,1.162586,1997999872,-604.531311,0.837216
0,2.653,60.131569,96.254471,1.162586,1997999872,-604.224182,0.826668
0,2.654,60.12989,96.301529,1.162586,1997999872,-603.918579,0.816125
0,2.655,60.128212,96.347992,1.162586,1997999872,-603.614746,0.805587
0,2.656,60.126537,96.393845,1.162586,1997999872,-603.312622,0.795055
0,2.657,60.124863,96.439095,1.162586,1997999872,-603.01239,0.784527
0,2.658,60.123188,96.483749,1.162586,1997999872,-602.71405,0.774005
0,2.659,60.121513,96.527794,1.162586,1997999872,-602.417786,0.763489
0,2.66,60.119839,96.571236,1.162586,1997999872,-602.123535,0.752977
0,2.661,60.118168,96.614075,1.162586,1997999872,-601.831543,0.742471
0,2.662,60.116497,96.656319,1.162586,1997999872,-601.541748,0.731969
0,2.663,60.114826,96.697952,1.162586,1997999872,-601.254333,0.721473
0,2.664,60.113155,96.738991,1.162586,1997999872,-600.969299,0.710982
0,2.665,60.111488,96.779427,1.162586,1997999872,-600.686707,0.700495
0,2.666,60.109821,96.81926,1.162586,1997999872,-600.406738,0.690014
0,2.667,60.10815,96.858498,1.162586,1997999872,-600.129333,0.679537
0,2.668,60.106487,96.897133,1.162586,1997999872,-599.854614,0.669065
0,2.669,60.10482,96.935165,1.162586,1997999872,-599.582703,0.658598
0,2.67,60.103153,96.972603,1.162586,1997999872,-599.313599,0.648136
0,2.671,60.10149,97.009438,1.162586,1997999872,-599.047424,0.637678
0,2.672,60.099827,97.045677,1.162586,1997999872,-598.784241,0.627225
0,2.673,60.098164,97.081314,1.162586,1997999872,-598.524048,0.616777
0,2.674,60.0965,97.116356,1.162586,1997999872,-598.266907,0.606333
0,2.675,60.094841,97.150795,1.162586,1997999872,-598.013,0.595893
0,2.676,60.093178,97.184639,1.162586,1997999872,-597.762268,0.585458
0,2.677,60.091518,97.21788,1.162586,1997999872,-597.514832,0.575027
0,2.678,60.089859,97.250526,1.162586,1997999872,-597.270752,0.564601
0,2.679,60.0882,97.282578,1.162586,1997999872,-597.03009,0.554179
0,2.68,60.086544,97.314034,1.162586,1997999872,-596.792847,0.543761
0,2.681,60.084885,97.344894,1.162586,1997999872,-596.559143,0.533347
0,2.682,60.083229,97.375153,1.162586,1997999872,-596.328979,0.522937
0,2.683,60.081573,97.404816,1.162586,1997999872,-596.102478,0.512531
0,2.684,60.079918,97.433884,1.162586,1997999872,-595.879578,0.502129
0,2.685,60.078262,97.462357,1.162586,1997999872,-595.660461,0.491731
0,2.686,60.076607,97.490234,1.162586,1997999872,-595.445129,0.481337
0,2.687,60.074955,97.517509,1.162586,1997999872,-595.233582,0.470946
0,2.688,60.073299,97.544197,1.162586,1997999872,-595.02594,0.460559
0,2.689,60.071648,97.57029,1.162586,1997999872,-594.822205,0.450176
0,2.69,60.069996,97.595787,1.162586,1997999872,-594.622498,0.439796
0,2.691,60.068344,97.620689,1.162586,1997999872,-594.426758,0.42942
0,2.692,60.066692,97.644989,1.162586,1997999872,-594.235046,0.419047
0,2.693,60.065044,97.668709,1.162586,1997999872,-594.047485,0.408677
0,2.694,60.063393,97.691826,1.162586,1997999872,-593.864014,0.39831
0,2.695,60.061745,97.714348,1.162586,1997999872,-593.684753,0.387947
0,2.696,60.060097,97.736282,1.162586,1997999872,-593.509766,0.377587
0,2.697,60.058445,97.757614,1.162586,1997999872,-593.338989,0.36723
0,2.698,60.056797,97.778358,1.162586,1997999872,-593.172485,0.356876
0,2.699,60.055153,97.798515,1.162586,1997999872,-593.010376,0.346524
0,2.7,60.053505,97.818069,1.162586,1997999872,-592.8526,0.336176
0,2.701,60.051857,97.837036,1.162586,1997999872,-592.69928,0.32583
0,2.702,60.050213,97.855408,1.162586,1997999872,-592.550354,0.315487
0,2.703,60.048565,97.873184,1.162586,1997999872,-592.405945,0.305146
0,2.704,60.046921,97.890373,1.162586,1997999872,-592.265991,0.294808
0,2.705,60.045277,97.906967,1.162586,1997999872,-592.130615,0.284472
0,2.706,60.043633,97.922974,1.162586,1997999872,-591.999756,0.274139
0,2.707,60.041985,97.938385,1.162586,1997999872,-591.873535,0.263807
0,2.708,60.040344,97.953201,1.162586,1997999872,-591.751892,0.253478
0,2.709,60.0387,97.96743,1.162586,1997999872,-591.634888,0.243151
0,2.71,60.037056,97.981064,1.162586,1997999872,-591.522583,0.232826
0,2.711,60.035412,97.99411,1.162586,1997999872,-591.414978,0.222503
0,2.712,60.033772,98.006561,1.162586,1997999872,-591.312073,0.212182
0,2.713,60.032127,98.018425,1.162586,1997999872,-591.213928,0.201863
0,2.714,60.030487,98.029694,1.162586,1997999872,-591.120544,0.191545
0,2.715,60.028843,98.040375,1.162586,1997999872,-591.031921,0.181229
0,2.716,60.027203,98.050461,1.162586,1997999872,-590.948059,0.170914
0,2.717,60.025562,98.059959,1.162586,1997999872,-590.86908,0.160601
0,2.718,60.023918,98.068863,1.162586,1997999872,-590.794861,0.150289
0,2.719,60.022278,98.077179,1.162586,1997999872,-590.725525,0.139978
0,2.72,60.020638,98.084908,1.162586,1997999872,-590.661072,0.129669
0,2.721,60.018997,98.092041,1.162586,1997999872,-590.601501,0.11936
0,2.722,60.017357,98.098587,1.162586,1997999872,-590.546753,0.109053
0,2.723,60.015717,98.104538,1.162586,1997999872,-590.496948,0.098746
0,2.724,60.014076,98.109901,1.162586,1997999872,-590.452087,0.088441
0,2.725,60.012436,98.11467,1.162586,1997999872,-590.412109,0.078136
0,2.726,60.010796,98.118851,1.162586,1997999872,-590.377014,0.067831
